link_id,diff_-3to-2,diff_-2to-1,diff_-1to0,diff_0to1,diff_1to2,diff_2to3,diff_3to4,diff_4to5,diff_5to6,diff_6to7,diff_7to8,diff_8to9
2040412000,-1.2888780270588935,-1.6890533946641066,-0.3158514987373402,0.11864191508474084,-1.134567175937547,0.16903503475600812,-1.0878541825027965,-0.4151838003144911,-0.13389711399519005,0.8523438006026918,-1.779402506672254,0.7442477027558527
2040412100,-0.6853723795730655,-1.6243451107919304,1.488237064244933,-1.2099146554218303,0.21065358277356966,0.3131551585927237,1.431021158563825,-0.778597088991552,0.4503798065251265,-1.310164301466623,1.319086601803797,
